club_id,club_name,season,financial_year_end,field,value_original,page_number,statement_label,evidence_text,source_document,source_url
manchester_united,Manchester United,2013/14,2014-06-30,matchday_revenue_original,95845000.0,16,Matchday,Turnover note in the club-limited filing. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2013/14,2014-06-30,staff_costs_original,165350000.0,18,Staff costs,Staff-cost note in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2013/14,2014-06-30,player_amortisation_original,55290000.0,17,Amortisation of players' registrations,Operating-expenses note in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2013/14,2014-06-30,profit_on_player_sales_original,6991000.0,10,Profit on disposal of players' registrations,Profit and loss account in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2013/14,2014-06-30,profit_loss_before_tax_original,-44294000.0,10,Loss on ordinary activities before tax,Profit and loss account in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2013/14,2014-06-30,net_debt_original,307005000.0,25,Estimated net debt from fellow-subsidiary senior secured notes and secured term loan less cash at bank and in hand,"Calculated from the debt-of-fellow-subsidiary note showing GBP 157.4m senior secured notes and GBP 180.0m secured term loan, less GBP 30.395m cash at bank and in hand from the balance sheet.",Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,total_revenue_original,182623000.0,16,Turnover,Scanned Manchester United Football Club Limited annual accounts turnover note. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,commercial_revenue_original,3940000.0,16,Commercial,Turnover note in the club-limited filing. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,broadcast_revenue_original,99997000.0,16,Broadcasting,Turnover note in the club-limited filing. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,matchday_revenue_original,78686000.0,16,Matchday,Turnover note in the club-limited filing. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,staff_costs_original,158289000.0,18,Staff costs,Staff-cost note in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,player_amortisation_original,99534000.0,17,Amortisation of players' registrations,Operating-expenses note in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,profit_on_player_sales_original,23649000.0,10,Profit on disposal of players' registrations,Profit and loss account in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,profit_loss_before_tax_original,-81224000.0,10,Loss on ordinary activities before tax,Profit and loss account in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2014/15,2015-06-30,net_debt_original,336608000.0,25,Estimated net debt from fellow-subsidiary senior secured notes and secured term loan less cash at bank and in hand,"Calculated from the debt-of-fellow-subsidiary note showing GBP 265.7m senior secured notes and GBP 140.2m secured term loan, less GBP 69.292m cash at bank and in hand from the balance sheet.",Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,total_revenue_original,230271000.0,19,Revenue,Scanned Manchester United Football Club Limited annual accounts revenue note. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,commercial_revenue_original,4022000.0,19,Commercial,Revenue note in the club-limited filing. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,broadcast_revenue_original,131395000.0,19,Broadcasting,Revenue note in the club-limited filing. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,matchday_revenue_original,94854000.0,19,Matchday,Revenue note in the club-limited filing. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,staff_costs_original,184946000.0,21,Employee benefit expense,Employees and directors note in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,player_amortisation_original,87853000.0,20,Amortisation of intangible assets,Operating-expenses note in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,profit_on_player_sales_original,-9786000.0,9,(Loss)/profit on disposal of intangible assets,Income statement in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,profit_loss_before_tax_original,-111741000.0,9,Loss on ordinary activities before tax,Income statement in the scanned annual accounts. Values disclosed in GBP thousands and converted to full GBP.,Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2015/16,2016-06-30,net_debt_original,256539000.0,25,Estimated net debt from fellow-subsidiary senior secured notes and secured term loan less cash at bank and in hand,"Calculated from the debt-of-fellow-subsidiary note showing GBP 265.7m senior secured notes and GBP 140.2m secured term loan, less GBP 149.361m cash at bank and in hand from the balance sheet.",Manchester United Football Club Limited annual report and financial statements for the year ended 30 June 2016,https://find-and-update.company-information.service.gov.uk/company/00095489/filing-history
manchester_united,Manchester United,2021/22,2022-06-30,total_revenue_original,583201000.0,72,Revenue,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,commercial_revenue_original,257820000.0,72,Commercial revenue,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,broadcast_revenue_original,214847000.0,72,Broadcasting revenue,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,matchday_revenue_original,110534000.0,72,Matchday revenue,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,staff_costs_original,384141000.0,72,Employee benefit expenses,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,player_amortisation_original,151462000.0,72,Amortization,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,profit_on_player_sales_original,21935000.0,72,Profit on disposal of intangible assets,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,profit_loss_before_tax_original,-149623000.0,72,Loss before income tax,"Selected statement of profit or loss data for the year ended 30 June 2022, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2021/22,2022-06-30,net_debt_original,514899000.0,161,Net debt at 30 June 2022,"Net debt reconciliation note, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2022 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2022.aspx
manchester_united,Manchester United,2022/23,2023-06-30,total_revenue_original,648401000.0,63,Revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,commercial_revenue_original,302886000.0,63,Commercial revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,broadcast_revenue_original,209095000.0,63,Broadcasting revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,matchday_revenue_original,136420000.0,63,Matchday revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,staff_costs_original,331374000.0,63,Employee benefit expenses,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,player_amortisation_original,172684000.0,63,Amortization,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,profit_on_player_sales_original,20424000.0,63,Profit on disposal of intangible assets,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,profit_loss_before_tax_original,-32574000.0,63,Loss before income tax,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2023, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2022/23,2023-06-30,net_debt_original,537277000.0,148,Net debt at 30 June 2023,"Net debt reconciliation note, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2023 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2023.aspx
manchester_united,Manchester United,2023/24,2024-06-30,total_revenue_original,661755000.0,7,Revenue from contracts with customers,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,commercial_revenue_original,302876000.0,7,Commercial revenue,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,broadcast_revenue_original,221745000.0,7,Broadcasting revenue,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,matchday_revenue_original,137134000.0,7,Matchday revenue,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,staff_costs_original,364719000.0,7,Employee benefit expenses,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,player_amortisation_original,190123000.0,7,Amortization,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,profit_on_player_sales_original,37422000.0,7,Profit on disposal of intangible assets,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,profit_loss_before_tax_original,-130724000.0,7,Loss before income tax,"Selected financial data table for the year ended 30 June 2024, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2023/24,2024-06-30,net_debt_original,473072000.0,154,Net debt at 30 June 2024,"Net debt reconciliation note, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2024 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2024.aspx
manchester_united,Manchester United,2024/25,2025-06-30,total_revenue_original,666514000.0,53,Revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,commercial_revenue_original,333274000.0,53,Commercial revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,broadcast_revenue_original,172977000.0,53,Broadcasting revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,matchday_revenue_original,160263000.0,53,Matchday revenue,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,staff_costs_original,313256000.0,53,Employee benefit expenses,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,player_amortisation_original,196373000.0,53,Amortization,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,profit_on_player_sales_original,48742000.0,53,Profit on disposal of intangible assets,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,profit_loss_before_tax_original,-39664000.0,53,Loss before income tax,"Selected audited consolidated statement of profit or loss data for the year ended 30 June 2025, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
manchester_united,Manchester United,2024/25,2025-06-30,net_debt_original,550869000.0,141,Net debt at 30 June 2025,"Net debt reconciliation note, disclosed in GBP thousands and converted to full GBP.",Manchester United plc 2025 Annual Report on Form 20-F,https://ir.manutd.com/financial-information/annual-reports/2025.aspx
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,matchday_revenue_original,27659000.0,17,Gate receipts - Premier League plus Cup competitions - Gate receipts and domestic prize money,Tottenham revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,broadcast_revenue_original,63561000.0,17,Media and broadcasting plus UEFA solidarity and prize money,Tottenham revenue note. UEFA solidarity and prize money has been grouped with broadcasting for comparability.,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,commercial_revenue_original,52936000.0,17,"Sponsorship and corporate hospitality, Merchandising, and Other",Tottenham revenue note. Commercial category has been formed by combining the disclosed non-broadcasting commercial lines.,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,staff_costs_original,90206000.0,19,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,profit_on_player_sales_original,9200000.0,19,Profit on disposal of intangible fixed assets,This line is used as the closest disclosed proxy for profit on disposal of player registrations in the club's accounts.,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,profit_loss_before_tax_original,-7304000.0,21,(Loss)/profit on ordinary activities before taxation,Tax note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2011/12,2012-06-30,net_debt_original,70096000.0,33,Net debt,Net debt note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies' accounts made up to 30 June 2012,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA3NTgyOTE2NmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,matchday_revenue_original,33491000.0,16,Match receipts,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,broadcast_revenue_original,57347000.0,16,TV and media,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,commercial_revenue_original,56554000.0,16,Commercial,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,staff_costs_original,96087000.0,18,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,profit_on_player_sales_original,26343000.0,18,Profit on disposal of intangible fixed assets,Used as the closest disclosed proxy for profit on disposal of player registrations.,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,profit_loss_before_tax_original,3682000.0,20,Profit on ordinary activities before taxation,Tax note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2012/13,2013-06-30,net_debt_original,54799000.0,34,Net debt,Net debt note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2013,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzA5Nzc5MjQzOGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,matchday_revenue_original,34801000.0,17,Match receipts,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,broadcast_revenue_original,89512000.0,17,TV and media,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,commercial_revenue_original,56228000.0,17,Commercial,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,staff_costs_original,100400000.0,19,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,profit_on_player_sales_original,103965000.0,19,Profit on disposal of intangible fixed assets,Used as the closest disclosed proxy for profit on disposal of player registrations.,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,profit_loss_before_tax_original,80030000.0,21,Profit on ordinary activities before taxation,Tax note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2013/14,2014-06-30,net_debt_original,-3158000.0,35,Net cash / (debt),Late-note financing table. Negative net debt indicates net cash.,Group of companies accounts made up to 30 June 2014,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzEyMTAxOTUyNmFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,matchday_revenue_original,41248000.0,17,Match receipts,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,broadcast_revenue_original,95261000.0,17,UEFA prize money plus TV and media,Revenue note with UEFA prize money grouped into broadcasting for comparability.,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,commercial_revenue_original,59868000.0,17,Commercial,Revenue note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0
tottenham_hotspur,Tottenham Hotspur,2014/15,2015-06-30,staff_costs_original,100832000.0,19,Aggregate payroll costs,Staff numbers and costs note. Values were disclosed in GBP thousands and converted to full GBP.,Group of companies accounts made up to 30 June 2015,https://find-and-update.company-information.service.gov.uk/company/01706358/filing-history/MzE0NTY1NDc5MGFkaXF6a2N4/document?format=pdf&download=0
